primary_unit_encoded,skill_encoded,jaccard_followers,jaccard_followees,num_followers_s,num_followees_s,num_followers_d,num_followees_d,inter_followers,inter_followees,adar_index,follows_back,same_comp,shortest_path,page_rank_s,page_rank_d,katz_s,katz_d,hubs_s,hubs_d,authorities_s,authorities_d,indicator_link,svd_u_s_1,svd_u_s_2,svd_u_s_3,svd_u_d_1,svd_u_d_2,svd_u_d_3,svd_v_s_1,svd_v_s_2,svd_v_s_3,svd_v_d_1,svd_v_d_2,svd_v_d_3
62,91,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011461911577745924,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.122023497649265e-52,0.0,0.0,2.770956033091092e-17,-1.6088341626260332e-17,-6.5105713889041955e-18,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,0.0,0.0,0.0
67,86,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011215713463336809,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.04489964630707578,0.0,0.0,0.0,0.0,-2.327378601564184e-17,-1.3270622189225653e-17,8.562489735196952e-19,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
80,43,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.012282571959109652,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,1.6250427866776748e-139,0.0,0.0,-1.8772991593742502e-17,5.6292230012556235e-18,3.499327568182167e-17,0.0,0.0,0.0,1.3990047998770543e-17,-2.2286480121007814e-17,-3.0906544188990445e-18,0.0,0.0,0.0
15,58,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.012282571959109652,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,1.6250427866776748e-139,0.0,0.0,0.0,0.0,3.787734441375148e-17,1.126090296739288e-17,8.535097037866085e-18,0.0,0.0,0.0,1.3990047998770543e-17,-2.2286480121007814e-17,-3.0906544188990445e-18
9,90,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,12,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011215713463336809,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.04489964630707578,0.0,0.0,0.0,0.0,7.907804469396997e-18,9.909998848686263e-19,-3.742283745398342e-18,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
38,79,1.0,0.0,1,0,1,0,1,0,0,0,1,-1,0.011411667064601208,0.011411667064601208,0.10724793576363913,0.10724793576363913,0.0,0.0,0.007286209545100076,0.007286209545100076,0.0,-1.3330245207210456e-17,-9.116341835372936e-18,4.488203674973772e-18,-2.511378343043347e-17,1.8301064345923936e-17,2.099821768015708e-17,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
45,16,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011411667064601208,0.011461911577745924,0.10724793576363913,0.10724793576363913,0.0,0.0,0.007286209545100076,7.122023497649265e-52,0.0,2.081059057202654e-17,-1.4449731057738816e-17,-2.541838443763957e-17,-3.720479757061833e-20,1.4237049464745522e-20,8.766683480830163e-21,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
9,67,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,16,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011215713463336809,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,0.04489964630707578,0.0,0.0,1.4347574439994466e-17,7.389904240960194e-18,5.279726160258551e-18,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,0.0,0.0,0.0
86,38,0.0,0.0,1,0,1,0,0,0,0,0,1,-1,0.011215713463336809,0.011411667064601208,0.10724793576363913,0.10724793576363913,0.0,0.0,0.04489964630707578,0.007286209545100076,0.0,-2.327378601564184e-17,-1.3270622189225653e-17,8.562489735196952e-19,-1.3330245207210456e-17,-9.116341835372936e-18,4.488203674973772e-18,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
72,31,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011239777940685066,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.380372786340542e-09,0.0,0.0,0.0,0.0,2.4761489962161958e-18,1.9885886352183733e-19,-1.4071538323117925e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
88,89,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011411667064601208,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,0.007286209545100076,0.0,0.0,-1.2183546871720912e-17,-1.883953875750452e-18,8.93754864426066e-18,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,0.0,0.0,0.0
5,85,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011239777940685066,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.380372786340542e-09,0.0,0.0,-6.171155495844252e-18,-1.9632567491404268e-18,1.4614377432415639e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,0.0,0.0,0.0
71,50,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.012282571959109652,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,1.6250427866776748e-139,0.0,0.0,0.0,0.0,2.2005612406917778e-17,1.3627550133121008e-18,-1.9039688983884628e-17,0.0,0.0,0.0,-7.461358932677624e-18,7.322700611188282e-17,0.0
70,2,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011239777940685066,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.380372786340542e-09,0.0,0.0,1.0572736488565545e-17,2.1021765432162642e-18,-4.4875770490877985e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,0.0,0.0,0.0
46,62,1.0,0.0,1,0,1,0,1,0,0,0,1,-1,0.011461911577745924,0.011461911577745924,0.10724793576363913,0.10724793576363913,0.0,0.0,7.122023497649265e-52,7.122023497649265e-52,0.0,-1.9001946953324848e-17,6.430718813354572e-18,4.503605846433407e-18,2.770956033091092e-17,-1.6088341626260332e-17,-6.5105713889041955e-18,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
28,31,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011239777940685066,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.380372786340542e-09,0.0,0.0,0.0,0.0,2.4761489962161958e-18,1.9885886352183733e-19,-1.4071538323117925e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
38,30,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011411667064601208,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,0.007286209545100076,0.0,0.0,-1.3330245207210456e-17,-9.116341835372936e-18,4.488203674973772e-18,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,0.0,0.0,0.0
28,76,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011239777940685066,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.380372786340542e-09,0.0,0.0,0.0,0.0,-1.6889556255251442e-17,-7.068572526353564e-19,3.0397871848025036e-17,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
41,38,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011411667064601208,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.007286209545100076,0.0,0.0,0.0,0.0,-1.3330245207210456e-17,-9.116341835372936e-18,4.488203674973772e-18,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
31,96,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011239777940685066,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.380372786340542e-09,0.0,0.0,2.4761489962161958e-18,1.9885886352183733e-19,-1.4071538323117925e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,0.0,0.0,0.0
52,47,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,29,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011461911577745924,0.011411667064601208,0.10724793576363913,0.10724793576363913,0.0,0.0,7.122023497649265e-52,0.007286209545100076,0.0,2.770956033091092e-17,-1.6088341626260332e-17,-6.5105713889041955e-18,2.1505060183130934e-17,9.375757684907311e-18,-5.373619632439823e-18,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
74,89,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011239777940685066,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.380372786340542e-09,0.0,0.0,2.1691942426495897e-17,-7.90081410185586e-18,-1.5576462551326416e-17,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,0.0,0.0,0.0
75,40,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011239777940685066,0.011461911577745924,0.10724793576363913,0.10724793576363913,0.0,0.0,7.380372786340542e-09,7.122023497649265e-52,0.0,-1.7086409218808773e-17,-1.9465195304830323e-18,4.731769704963948e-18,-2.786455071819782e-17,4.150429693730331e-18,2.1102906978639197e-17,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
89,76,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011239777940685066,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.380372786340542e-09,0.0,0.0,0.0,0.0,-1.6889556255251442e-17,-7.068572526353564e-19,3.0397871848025036e-17,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
31,43,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011239777940685066,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.380372786340542e-09,0.0,0.0,2.4761489962161958e-18,1.9885886352183733e-19,-1.4071538323117925e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,0.0,0.0,0.0
22,28,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011461911577745924,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.122023497649265e-52,0.0,0.0,1.3478983718960946e-17,-3.4353830890260486e-18,-1.0469509713463048e-17,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,0.0,0.0,0.0
27,103,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011461911577745924,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.122023497649265e-52,0.0,0.0,0.0,0.0,-6.210994340530969e-17,6.772025716188733e-18,2.2381390383939418e-17,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
1,16,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011461911577745924,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.122023497649265e-52,0.0,0.0,-3.720479757061833e-20,1.4237049464745522e-20,8.766683480830163e-21,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,0.0,0.0,0.0
2,23,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,46,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011461911577745924,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.122023497649265e-52,0.0,0.0,0.0,0.0,-1.9001946953324848e-17,6.430718813354572e-18,4.503605846433407e-18,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
15,89,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,6,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011239777940685066,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.380372786340542e-09,0.0,0.0,0.0,0.0,1.1712599343131545e-17,-3.5267066905926086e-18,-7.338935232565782e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
22,74,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011461911577745924,0.011239777940685066,0.10724793576363913,0.10724793576363913,0.0,0.0,7.122023497649265e-52,7.380372786340542e-09,0.0,1.3478983718960946e-17,-3.4353830890260486e-18,-1.0469509713463048e-17,2.1691942426495897e-17,-7.90081410185586e-18,-1.5576462551326416e-17,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
20,4,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011461911577745924,0.011411667064601208,0.10724793576363913,0.10724793576363913,0.0,0.0,7.122023497649265e-52,0.007286209545100076,0.0,5.261794173324695e-17,2.4306210704702123e-17,-3.066207228971304e-18,2.8451145763566317e-17,-3.0723908211414642e-18,-1.9917179574910704e-17,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504
1,40,1.0,0.0,1,0,1,0,1,0,0,0,1,-1,0.011461911577745924,0.011461911577745924,0.10724793576363913,0.10724793576363913,0.0,0.0,7.122023497649265e-52,7.122023497649265e-52,0.0,-3.720479757061833e-20,1.4237049464745522e-20,8.766683480830163e-21,-2.786455071819782e-17,4.150429693730331e-18,2.1102906978639197e-17,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
26,99,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011461911577745924,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.122023497649265e-52,0.0,0.0,-2.0678677789962554e-17,8.272627140607613e-18,8.560096611977694e-18,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17,0.0,0.0,0.0
44,86,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011215713463336809,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.04489964630707578,0.0,0.0,0.0,0.0,-2.327378601564184e-17,-1.3270622189225653e-17,8.562489735196952e-19,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
11,53,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011215713463336809,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.04489964630707578,0.0,0.0,0.0,0.0,2.5063262658299792e-17,5.592076213220967e-18,-1.0679188946547955e-17,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
85,26,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011461911577745924,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.122023497649265e-52,0.0,0.0,0.0,0.0,-2.0678677789962554e-17,8.272627140607613e-18,8.560096611977694e-18,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
52,22,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011461911577745924,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.122023497649265e-52,0.0,0.0,0.0,0.0,1.3478983718960946e-17,-3.4353830890260486e-18,-1.0469509713463048e-17,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
63,62,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011461911577745924,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.122023497649265e-52,0.0,0.0,0.0,0.0,2.770956033091092e-17,-1.6088341626260332e-17,-6.5105713889041955e-18,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
86,22,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011215713463336809,0.011461911577745924,0.10724793576363913,0.10724793576363913,0.0,0.0,0.04489964630707578,7.122023497649265e-52,0.0,-2.327378601564184e-17,-1.3270622189225653e-17,8.562489735196952e-19,1.3478983718960946e-17,-3.4353830890260486e-18,-1.0469509713463048e-17,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
7,15,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011239777940685066,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.380372786340542e-09,0.0,0.0,-1.0517870789094566e-17,-1.690585051695015e-17,7.811865274199602e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,0.0,0.0,0.0
101,68,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011215713463336809,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,0.04489964630707578,0.0,0.0,1.468096228780869e-17,7.915848432511542e-19,-1.0295184282890333e-17,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,0.0,0.0,0.0
36,53,1.0,0.0,1,0,1,0,1,0,0,0,1,-1,0.011215713463336809,0.011215713463336809,0.10724793576363913,0.10724793576363913,0.0,0.0,0.04489964630707578,0.04489964630707578,0.0,-1.8149899296692936e-17,1.2457913440259241e-17,1.9194558395093164e-17,2.5063262658299792e-17,5.592076213220967e-18,-1.0679188946547955e-17,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
95,2,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,65,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011411667064601208,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,0.007286209545100076,0.0,0.0,-2.511378343043347e-17,1.8301064345923936e-17,2.099821768015708e-17,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,0.0,0.0,0.0
9,5,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011239777940685066,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.380372786340542e-09,0.0,0.0,0.0,0.0,-6.171155495844252e-18,-1.9632567491404268e-18,1.4614377432415639e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
88,59,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011411667064601208,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,0.007286209545100076,0.0,0.0,-1.2183546871720912e-17,-1.883953875750452e-18,8.93754864426066e-18,0.0,0.0,0.0,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,0.0,0.0,0.0
44,65,0.0,0.0,0,0,0,0,0,0,0,0,0,-1,0.011494252873563215,0.011494252873563215,0.10721113770710687,0.10721113770710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,5,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.012282571959109652,0.011239777940685066,0.10724793576363913,0.10724793576363913,0.0,0.0,1.6250427866776748e-139,7.380372786340542e-09,0.0,2.2005612406917778e-17,1.3627550133121008e-18,-1.9039688983884628e-17,-6.171155495844252e-18,-1.9632567491404268e-18,1.4614377432415639e-18,-7.461358932677624e-18,7.322700611188282e-17,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
80,98,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.012282571959109652,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,1.6250427866776748e-139,0.0,0.0,-1.8772991593742502e-17,5.6292230012556235e-18,3.499327568182167e-17,0.0,0.0,0.0,1.3990047998770543e-17,-2.2286480121007814e-17,-3.0906544188990445e-18,0.0,0.0,0.0
11,12,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011215713463336809,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,0.04489964630707578,0.0,0.0,0.0,0.0,7.907804469396997e-18,9.909998848686263e-19,-3.742283745398342e-18,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627
38,70,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011411667064601208,0.011239777940685066,0.10724793576363913,0.10724793576363913,0.0,0.0,0.007286209545100076,7.380372786340542e-09,0.0,-1.3330245207210456e-17,-9.116341835372936e-18,4.488203674973772e-18,1.0572736488565545e-17,2.1021765432162642e-18,-4.4875770490877985e-18,-0.26535258794021943,-1.560053608470547e-16,-0.03567340587956504,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
36,66,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011215713463336809,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,0.04489964630707578,0.0,0.0,-1.8149899296692936e-17,1.2457913440259241e-17,1.9194558395093164e-17,0.0,0.0,0.0,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,0.0,0.0,0.0
86,7,0.0,0.0,1,0,1,0,0,0,0,0,0,-1,0.011215713463336809,0.011239777940685066,0.10724793576363913,0.10724793576363913,0.0,0.0,0.04489964630707578,7.380372786340542e-09,0.0,-2.327378601564184e-17,-1.3270622189225653e-17,8.562489735196952e-19,-1.0517870789094566e-17,-1.690585051695015e-17,7.811865274199602e-18,0.043060797090562944,-5.603457858996251e-16,-0.2198294321137627,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16
27,46,0.0,0.0,0,0,1,0,0,0,0,0,0,-1,0.011494252873563215,0.011461911577745924,0.10721113770710687,0.10724793576363913,0.0,0.0,0.0,7.122023497649265e-52,0.0,0.0,0.0,0.0,-1.9001946953324848e-17,6.430718813354572e-18,4.503605846433407e-18,0.0,0.0,0.0,1.3579673257473273e-15,1.52821577972625e-16,-2.4725235351192356e-17
70,23,0.0,0.0,1,0,0,0,0,0,0,0,0,-1,0.011239777940685066,0.011494252873563215,0.10724793576363913,0.10721113770710687,0.0,0.0,7.380372786340542e-09,0.0,0.0,1.0572736488565545e-17,2.1021765432162642e-18,-4.4875770490877985e-18,0.0,0.0,0.0,-6.52868906609292e-17,0.22941573387056172,-5.763132298533331e-16,0.0,0.0,0.0
